H-11	High	11	Missing Slippage Protection in Expired PT Redemption Causes User Fund Loss	Missing Slippage Protection in Expired PT Redemption Causes User Fund Loss -- This issue has been acknowledged by the team but won't be fixed at this time. ## Summary: When PT tokens are expired, the `_redeemPT` function calls `redeemExpiredPT` which performs `sy.redeem` with `minTokenOut: 0`, allowing SY contracts that perform external DEX swaps to cause slippage losses without protection in both instant redemption and withdraw initiation flows. ## Vulnerability Details: The vulnerability occurs in the `_redeemPT` function which handles both expired and non-expired PT redemption. When `PT.isExpired()` returns true, it calls `PendlePTLib.redeemExpiredPT`. The [`redeemExpiredPT`](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/staking/PendlePTLib.sol#L87) function performs the redemption by calling `sy.redeem` with `minTokenOut: 0`. This means there's no slippage protection when the SY contract performs external DEX swaps or trades to convert the redeemed tokens to the target `tokenOutSy`. **Code Snippet:** ```solidity function redeemExpiredPT( IPPrincipalToken pt, IPYieldToken yt, IStandardizedYield sy, address tokenOutSy, uint256 netPtIn ) external returns (uint256 netTokenOut) { // PT Tokens are known to be ERC20 compliant pt.transfer(address(yt), netPtIn); uint256 netSyOut = yt.redeemPY(address(sy)); @-> netTokenOut = sy.redeem(address(this), netSyOut, tokenOutSy, 0, true); // AUDIT: no slippage protection } ``` This affects two critical flows: 1. **Instant Redemption**: Calle
M-1	Medium	4	Hard-Coded Mainnet WETH Address Breaks All Non-Mainnet Deployments	Hard-Coded Mainnet WETH Address Breaks All Non-Mainnet Deployments -- This issue has been acknowledged by the team but won't be fixed at this time. ## Summary The protocol’s core contracts (strategies, routers, and withdraw-request managers) all reference a single compile-time constant: ```solidity WETH9 constant WETH = WETH9(0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2); ``` This is the Ethereum-mainnet WETH9. When the same bytecode is deployed to chains like Arbitrum, Base, or any L2/sidechain whose wrapped-ETH token lives at a different address, every call to `WETH.withdraw()` or `WETH.deposit{value:...}()` will either revert or no-op. ## Vulnerability Description [https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/utils/Constants.sol#L19](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/utils/Constants.sol#L19) Throughout the codebase—e.g. in `AbstractStakingStrategy`, `CurveConvexLib`, `EtherFiWithdrawRequestManager`, and others—`WETH` is declared as a constant pointing at mainnet’s `0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2` address. > Ethereum, in the future we will consider Base or Arbitrum On chains where that address has no code or contains an unrelated contract: `withdraw()` reverts → funds are stranded inside withdraw-managers (EtherFi, Dinero, Origin, etc.) and strategies during exits. `deposit{value: …}()` emits no ERC-20, so accounting under-flows on the very next balanceOf / health-factor
M-2	Medium	21	Incorrect `tokensClaimed` calculation in `EthenaCooldownHolder::_finalizeCooldown()` blocks withdrawals	Incorrect `tokensClaimed` calculation in `EthenaCooldownHolder::_finalizeCooldown()` blocks withdrawals -- ### Summary Users are unable to withdraw tokens from the `EthenaWithdrawRequestManager` contract when initiating a withdrawal while `sUSDe.cooldownDuration()` is set to `0`, due to flawed logic in the `EthenaCooldownHolder::_finalizeCooldown()` function. ### Root Cause When a user initiates a withdrawal request via the `EthenaWithdrawRequestManager` contract, it internally calls `EthenaCooldownHolder::_startCooldown()`: [EthenaCooldownHolder::_startCooldown()](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/withdraws/Ethena.sol#L16) function: ```solidity function _startCooldown(uint256 cooldownBalance) internal override { uint24 duration = sUSDe.cooldownDuration(); if (duration == 0) { // If the cooldown duration is set to zero, can redeem immediately => sUSDe.redeem(cooldownBalance, address(this), address(this)); } else { ... } } ``` If `cooldownDuration` is `0`, the `sUSDe` is immediately redeemed for `USDe`, and the `USDe` tokens are transferred to the `EthenaCooldownHolder` contract. Later, when the user finalizes their withdrawal, `EthenaCooldownHolder::_finalizeCooldown()` is called: [EthenaCooldownHolder::_finalizeCooldown()](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/withdraws/Ethena.sol#L30) function: ```solidity function _finalizeCooldown() internal override returns (uint256 tokensClaimed, bool finalized) { uint24 d
M-3	Medium	2	Single sided strategy cant do trades for ETH pools	Single sided strategy cant do trades for ETH pools -- ### Summary When users deposit the "asset" into the single-sided Curve LP strategy, the asset is sold for the Curve pool’s underlying tokens. However, there is an edge case when one of the pool’s underlying tokens is **ETH**, in which case the trade execution fails because the `TRADING_MODULE` sends back **ETH** when ETH is requested, but the code expects **WETH** to be received. ### Root Cause First, when the ConvexCurve yield strategy is deployed, `TOKEN_1` and `TOKEN_2` are written to storage as follows: [https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/single-sided-lp/CurveConvex2Token.sol#L54-L55](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/single-sided-lp/CurveConvex2Token.sol#L54-L55) Curve pools use the address `0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE` to show that one of the pool’s assets is native ETH. Here, we can see that if that’s the case, it’s set to `ETH_ADDRESS`, which is `address(0)`. We can also confirm this from the comments above those lines. [https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/single-sided-lp/AbstractSingleSidedLP.sol#L181-L219](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/single-sided-lp/AbstractSingleSidedLP.sol#L181-L219) Now, when the use
M-4	Medium	3	Liquidations can be frontrunned to avoid by paying as little as 1 share.	Liquidations can be frontrunned to avoid by paying as little as 1 share. -- ### Summary The protocol integrates with Morpho which internally handeles the debt repayment in a way that when Liquidtions will be frontrunned via repayment with just 1 share it can easily be avoided. https://github.com/morpho-org/morpho-blue/blob/731e3f7ed97cf15f8fe00b86e4be5365eb3802ac/src/interfaces/IMorpho.sol#L247 ### Root Cause The internal accounting method of Morpho leads to this bug. ### Internal Pre-conditions None ### External Pre-conditions None ### Attack Path During full liquidation the liquidator calls `liquidate()` which further calls `_liquidate` on MorphoLendingRouter: ```jsx function _liquidate( address liquidator, address vault, address liquidateAccount, uint256 sharesToLiquidate, uint256 debtToRepay ) internal override returns (uint256 sharesToLiquidator) { MarketParams memory m = marketParams(vault); (sharesToLiquidator, /* */) = MORPHO.liquidate( m, liquidateAccount, sharesToLiquidate, debtToRepay, abi.encode(m.loanToken, liquidator) ); } ``` The above function simply calls the `MORPHO.liquidate()` with full `sharesToLiquidate` and `debtToRepay`, Now if we see the implementation of [Morpho.sol](https://github.com/morpho-org/morpho-blue/blob/731e3f7ed97cf15f8fe00b86e4be5365eb3802ac/src/Morpho.sol#L384-L385): ```jsx position[id][borrower].borrowShares -= repaidShares.toUint128(); market[id].totalBorrowShares -= repaidShares.toUint128(); ``` The `debtToRepay` is `repaidShares` and when the liquidator tries to repay the full debt all of borrowedShares are
M-5	Medium	1	Minting yield tokens single sided can be impossible if CURVE_V2 dexId is used on redemptions	Minting yield tokens single sided can be impossible if CURVE_V2 dexId is used on redemptions -- ### Summary In single-sided yield strategies, both underlying tokens of the pool have infinite allowance set on the pool contract. When a user chooses to withdraw, they can withdraw with both tokens and then sell the underlying tokens for the "asset". If the user selects **CURVE\_V2** and sets the swap pool to be the **same pool** that the strategy is currently LP'ing into, then the `TRADING_MODULE` will **revoke the token allowances (set to 0)** for security. This breaks the strategy, as it will no longer have the required token allowance to deposit into the yield strategy, effectively making deposits impossible. ### Root Cause Let's go through an example with explanations. Assume the yield strategy's yield token is the Convex crvUSD-USDC LP token and the asset is USDC. First, when the strategy is deployed, both USDC and crvUSD will be infinitely approved to the pool to mint LP tokens: [https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/single-sided-lp/CurveConvex2Token.sol#L169-L178](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/single-sided-lp/CurveConvex2Token.sol#L169-L178) Now, say Alice comes and wants to withdraw her shares double-sided to crvUSD and USDC and then sells the USDC for crvUSD in the same pool: [https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4
M-6	Medium	3	Withdrawals ongoing for OETH, apxETH, weETH, and almost any LST are overpriced by the oracle	Withdrawals ongoing for OETH, apxETH, weETH, and almost any LST are overpriced by the oracle -- This issue has been acknowledged by the team but won't be fixed at this time. ### Summary When users initiate a withdrawal, if the yield token has a specific withdrawal method, the withdrawal will be initialized and for LSTs, this means unstaking from the beacon chain, which can take hours, days, or even weeks. While the withdrawal is not finalized, the price of the token is assumed to be the same as the yield token for example, the OETH amount held in the Withdraw Request Manager contract. However, once the withdrawal is initialized on the beacon chain, LSTs stop earning yield. Therefore, the oracle will always **overprice** the token. ### Root Cause As we can see, when `initiateWithdraw` is called for an LST (e.g., OETH), the OETH will be taken from the yield strategy and sent to the Withdraw Request Manager to initialize the withdrawal process from the beacon chain: [https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/staking/AbstractStakingStrategy.sol#L64-L74](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/staking/AbstractStakingStrategy.sol#L64-L74) [https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/withdraws/AbstractWithdrawRequestManager.sol#L97-L120](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9
M-7	Medium	12	Rounding discrepancy between `MorphoLendingRouter::healthFactor` and `Morpho::repay` causes position migration failures	Rounding discrepancy between `MorphoLendingRouter::healthFactor` and `Morpho::repay` causes position migration failures -- ### Summary A flaw in how borrow assets are calculated in `MorphoLendingRouter::healthFactor` causes position migrations to revert under specific conditions. The function underestimates the true debt owed by rounding down, while `Morpho` internally rounds up for repayment. This discrepancy leads to insufficient asset transfers during `AbstractLendingRouter::migratePosition`, breaking a core protocol feature. Although the rounding difference may not appear initially, it inevitably emerges over time as interest accrues and the market grows, causing migrations that once worked to start failing silently, making this a latent but critical bug. ### Root Cause In `MorphoLendingRouter::healthFactor`, the borrowed assets are calculated using integer division: [MorphoLendingRouter::healthFactor#L279](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/routers/MorphoLendingRouter.sol#L279) ```solidity if (position.borrowShares > 0) { borrowed = (uint256(position.borrowShares) * uint256(market.totalBorrowAssets)) / uint256(market.totalBorrowShares); } ``` However, In `Morpho::_isHealthy` and `Morpho::repay`, the equivalent borrow amount is calculated using a rounding-up approach: [Morpho::_isHealthy#L532](https://github.com/morpho-org/morpho-blue/blob/c75dc8244032b30768217599ae8f1c11e9b43a35/src/Morpho.sol#L532) ```solidity uint256 borrowed = uint256(position[id][borrower].borrowShares).toAssetsUp( market[id].totalBorr
M-8	Medium	1	Emission rewards will keep accruing even the yield strategy is empty	Emission rewards will keep accruing even the yield strategy is empty -- ### Summary When there are no depositors in the yield strategy, emission rewards should stop accruing. However, the current implementation incorrectly assumes that effectiveSupply will never be zero its minimum value is hardcoded to 1e6 due to virtual shares. As a result, rewards continue to accrue even when the strategy is completely empty, which is unintended behavior. ### Root Cause As we can see [here](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/rewards/AbstractRewardManager.sol#L298), when `effectiveSupply < 0`, reward emissions should **not** accrue—this is intended to ensure rewards are only distributed when there are actual depositors in the yield strategy. However, this assumption is incorrect because `effectiveSupply` is **never zero** due to `VIRTUAL_SHARES`, even when there are no real depositors! See: [https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/AbstractYieldStrategy.sol#L149-L151](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/AbstractYieldStrategy.sol#L149-L151) ### Internal Pre-conditions None needed ### External Pre-conditions None needed ### Attack Path Happens naturally ### Impact All the emission rewards will accrue to rewardPerToken unnecessarily. Functionality broken whats intended is not prevented. ### PoC _No response_ ### Mi
M-9	Medium	3	OETH Strategy Broken as Rebasing Not Enabled	OETH Strategy Broken as Rebasing Not Enabled -- ### Summary The Yield Strategy using Origin ETH is not functioning as intended due to a design flaw. It utilizes Origin ETH with rebasing turned off. Since rebasing is required to receive ETH yield rewards, the strategy fails to generate yield. The Notional Protocol team confirmed that the protocol should ideally migrate to Wrapped OETH to enable proper yield accrual. ### Root Cause The issue lies in the design, specifically in [`Origin.sol:_stakeTokens{...}`](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/withdraws/Origin.sol#L25), where the Origin Vault is used to exchange WETH for OETH. However, the OETH used has rebasing disabled, which prevents it from generating yield. According to the Origin Protocol documentation: > *By default, OUSD, OETH, OS and Super OETH held on smart contracts will not participate in the rebasing nature of the token and will forfeit any yield unless the smart contract explicitly opts in.* [ref](https://docs.originprotocol.com/yield-bearing-tokens/core-concepts/rebasing-and-smart-contracts) ### Internal Pre-conditions None ### External Pre-conditions None ### Attack Path This is a design flaw and has been confirmed by the protocol team. ### Impact Core functionality is broken — the strategy fails to generate yield. This can result in a high risk of liquidation since the debt will increase while no yield offsets it (especially if used within Morpho). ### PoC Not required. Th
M-10	Medium	6	Incorrect asset matching for ETH/WETH leads to potential DoS of exitPosition in CurveConvexStrategy	Incorrect asset matching for ETH/WETH leads to potential DoS of exitPosition in CurveConvexStrategy -- ### Summary When redeeming shares in `CurveConvexStrategy`, the `_executeRedemptionTrades` function is intended to skip swap logic for the primary token. However, when the strategy's asset is WETH and one of the exit tokens is ETH_ADDRESS, the comparison `(address(tokens[i]) == address(asset))` fails because ETH and WETH have different addresses. This leads to an unnecessary swap attempt using invalid trade parameters, potentially causing a denial of service (DoS). --- ### Root Cause In the CurveConvex strategy, when redeeming shares (via `exitPosition` or `initiateWithdraw`), LP tokens are first unstaked and exited from the pool using `unstakeAndExitPool()`. If one of the pool tokens is native ETH and the strategy’s `ASSET` is WETH, the strategy wraps ETH into WETH. https://github.com/sherlock-audit/2025-06-notional-exponent-sylvarithos/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/single-sided-lp/CurveConvex2Token.sol#L205 ```solidity function unstakeAndExitPool( uint256 poolClaim, uint256[] memory _minAmounts, bool isSingleSided ) external returns (uint256[] memory exitBalances) { _unstakeLpTokens(poolClaim); exitBalances = _exitPool(poolClaim, _minAmounts, isSingleSided); 205 if (ASSET == address(WETH)) { if (TOKEN_1 == ETH_ADDRESS) { WETH.deposit{value: exitBalances[0]}(); } else if (TOKEN_2 == ETH_ADDRESS) { WETH.deposit{value: exitBalances[1]}(); } } } ``` When not singlesided trade, it executes trade to convert to primary token. https://github.com/sher
M-11	Medium	5	Users unable to claim rewards when Curve LP tokens are staked to Curve Gauge.	Users unable to claim rewards when Curve LP tokens are staked to Curve Gauge. -- ### Summary According to the contest sponsors the `AbstractRewardManager` acts as the core logic contract for both Booster and Gauge Reward Managers. But claiming rewards for gauge branch is not implemented. ### Vulnerability details The issue here lies when the `CONVEX_BOOSTER` is not initialised. When a user enters a position via Notional, their assets are deposited to a curve pool and the vault receives LP tokens which are further staked for rewards in the Curve Gauge. When we take a look at the [`_stakeLpTokens`](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/main/notional-v4/src/single-sided-lp/CurveConvex2Token.sol#L291-L298) used to stake the LP tokens, we see they are directly staked to Curve Gauge if Booster is not initialised. But the issue is claiming rewards is only implemented for the Convex Strategy and not for this scenario when LP tokens are staked to Gauge Strategy. Lets look at the flow of reward claim --> 1. User calls `claimRewards` on the router 2. `RewardManagerMixin::claimAccountRewards` is called 3. `RewardManagerMixing::_updateAccountRewards` is invoked 4. Delegate call to `updateAccountRewards` on `AbstractRewardManager` 5. This internally calls the `_claimVaultRewards` Given that the `AbstractRewardManager` is the underlying core contract logic for reward claim. Here we notice that the `_claimVaultRewards` function has a check `if (rewardPool.rewardPool == address(0)) return;` This causes the control flow to return the claim execut
M-12	Medium	1	`PendlePTOracle._getPTRate` isn't correct for some market	`PendlePTOracle._getPTRate` isn't correct for some market -- ### Summary Quoting from the [comment](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/main/notional-v4/src/oracles/PendlePTOracle.sol#L60C) >ptRate is always returned in 1e18 decimals The `PendlePTOracle._getPTRate` function assumes `ptRate` is always in 1e18 decimals, which isn't correct for some market. ### Root Cause In function [PendlePTOracle._getPTRate](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/oracles/PendlePTOracle.sol#L60-L66), two AIP will be called: `PENDLE_ORACLE.getPtToSyRate` and `PENDLE_ORACLE.getPtToAssetRate`. ```solidity 60 /// @dev ptRate is always returned in 1e18 decimals 61 function _getPTRate() internal view returns (int256) { 62 uint256 ptRate = useSyOracleRate ? 63 PENDLE_ORACLE.getPtToSyRate(pendleMarket, twapDuration) : 64 PENDLE_ORACLE.getPtToAssetRate(pendleMarket, twapDuration); 65 return ptRate.toInt(); 66 } ``` 1. function `PENDLE_ORACLE.getPtToAssetRate` will always return ptRate in 1e18 decimals 2. function `PENDLE_ORACLE.getPtToSyRate` will return ptRate in larger decimals for some markets. For example: market 0x83916356556f51dcBcB226202c3efeEfc88d5eaA, 0x9471d9c5B57b59d42B739b00389a6d520c33A7a9, 0x08946D1070bab757931d39285C12FEf4313b667B, 0x1C3bA40210fa290de13c62Fe1a9EfcB694725D10, 0x0271A803f0d3Dec9cCd105A4A4d41e6Ee1458765, 0xEDda7526EC81055F2af99d51D968FC2FBca9Ee96, 0xE4AF6375F4424b61B91A1E96b9dE6ff8E842AA3A Becase [PENDLE_ORACLE](https://git
M-13	Medium	14	Incompatibility of `ERC20::approve` function with USDT tokens on Ethereum Mainnet chain	Incompatibility of `ERC20::approve` function with USDT tokens on Ethereum Mainnet chain -- ## Summary The `ERC-20` standard specifies that [`approve`](https://github.com/Creepybits/openzeppelin/blob/ecafeabad405536f647ac07567a1d74ad60eb14f/contracts/token/ERC20/ERC20.sol#L81) function should return a bool indicating success. However, some widely-used tokens such as `USDT` omit the return value. When interacting with such tokens using high-level Solidity calls (`ERC20(token).approve`), the EVM expects a return value. If none is returned, decoding fails and the transaction reverts. ## Root Cause The [`AbstractLendingRouter::_enterOrMigrate`](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/routers/AbstractLendingRouter.sol#L222C5-L245C6) function, [`MorphoLendingRouter::_supplyCollateral`](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/routers/MorphoLendingRouter.sol#L150C5-L164C6) function, [`AbstractStakingStrategy::_mintYieldToken`](https://github.com/sherlock-audit/2025-06-notional-exponent/blob/82c87105f6b32bb362d7523356f235b5b07509f9/notional-v4/src/staking/AbstractStakingStrategy.sol#L77C5-L81C1) and GenericERC4626::_stakeTokens use the `ERC20::approve` function to approve a given amount of asset/token: ```solidity function _enterOrMigrate( address onBehalf, address vault, address asset, uint256 assetAmount, bytes memory depositData, address migrateFrom ) internal returns (uint256 sharesReceived) { if (migrateFrom
M-14	Medium	1	Value of Etherna's Withdrawal Request is incorrect	Value of Etherna's Withdrawal Request is incorrect -- ### Summary - ### Root Cause - ### Internal Pre-conditions - ### External Pre-conditions - ### Attack Path In Notional, when pricing a withdrawal request that has not been finalized yet, it will always price it against the number of yield tokens within the withdrawal request. This is the correct approach most of the time. For instance, it is correct to price the withdrawal request with wstETH using the wstETH price, because any slashing that occurs during the 7-day waiting period will affect the amount of ETH received at the end. This also applies to other Liquid Staking Tokens (LST) such as EtherFi's weETH. If a major slashing event occurs, the market price of the LST will decrease accordingly and be reflected in the price provided by the oracle providers (e.g., Chainlink). This is because the market will take into consideration the adverse event that has occurred. This is how the normal market functions. That being said, there are instances where it is incorrect to price the withdrawal request using the yield token's price. This generally applies to staking tokens that do not involve slashing, and the amount of tokens received at the end of the wait period is already predetermined when initiating the withdrawal and will not change regardless of subsequent events that may occur. Tokens that fit this category are often stable assets such as USDe. When the WithdrawRequestManager (WRM) calls `sUSDe.cooldownShares(cooldownBalance)`, the sUSDe shares will be converted to USDe ass
M-15	Medium	6	Loss of reward tokens during initiating withdrawal due to cooldown	Loss of reward tokens during initiating withdrawal due to cooldown -- This issue has been acknowledged by the team but won't be fixed at this time. ### Summary - ### Root Cause - ### Internal Pre-conditions - ### External Pre-conditions - ### Attack Path In Line 191 below, if the cooldown has not over yet, the protocol will skip the claiming of rewards from external protocols. https://github.com/sherlock-audit/2025-06-notional-exponent/blob/main/notional-v4/src/rewards/AbstractRewardManager.sol#L191 ```solidity File: AbstractRewardManager.sol 183: /// @notice Executes a claim against the given reward pool type and updates internal 184: /// rewarder accumulators. 185: function _claimVaultRewards( 186: uint256 effectiveSupplyBefore, 187: VaultRewardState[] memory state 188: ) internal { 189: RewardPoolStorage memory rewardPool = _getRewardPoolSlot(); // @audit-ok 190: if (rewardPool.rewardPool == address(0)) return; 191: if (block.timestamp < rewardPool.lastClaimTimestamp + rewardPool.forceClaimAfter) return; ``` Concerning tracking of rewards, the invariant is that whenever there is a change in `effectiveSupplyBefore` (aka total supply), the protocol must claim the rewards and update the reward accumulation state variable based on the current `effectiveSupplyBefore` before updating the new `effectiveSupply` value. However, this is not always true because the protocol will sometimes skip claiming rewards. https://github.com/sherlock-audit/2025-06-notional-exponent/blob/main/notional-v4/src/AbstractYieldStrategy.sol#L150 ```solidity File: Abstract
M-16	Medium	1	Users will be unfairly liquidated if collateral value drops after initiating withdraw request	Users will be unfairly liquidated if collateral value drops after initiating withdraw request -- This issue has been acknowledged by the team but won't be fixed at this time. ### Summary - ### Root Cause - ### Internal Pre-conditions - ### External Pre-conditions - ### Attack Path One of the most critical features of the new Notional exponent is that it allows users to `initiateWithdraw` of their shares while they are being held as collateral on lending protocols. An important note here is that after a user has initiated a withdrawal, this doesn't mean that the user has exited their positions. In fact, the user have not exited their positions yet, and initiating a withdrawal simply allows the underlying staking tokens assigned to the external protocol's redemption queue in advance so that users can skip the redemption waiting period if they intend to withdraw later (It's up to the users whether they want to exit the position or not). After a user initiates a withdrawal, a withdrawal request will be created and tagged to their account. If there is a pending withdrawal request, the users can no longer mint any new Yield Strategy vault shares, as shown in Line 197 below. https://github.com/sherlock-audit/2025-06-notional-exponent/blob/main/notional-v4/src/AbstractYieldStrategy.sol#L197 ```solidity File: AbstractYieldStrategy.sol 191: function mintShares( 192: uint256 assetAmount, 193: address receiver, 194: bytes calldata depositData 195: ) external override onlyLendingRouter setCurrentAccount(receiver) nonReentrant returns (uint256 sharesMinted) { 196: // Cannot mint share
M-17	Medium	14	User unable to migrate under certain edge case	User unable to migrate under certain edge case -- ### Summary - ### Root Cause - ### Internal Pre-conditions - ### External Pre-conditions - ### Attack Path During migration, the `assetToRepay` parameter of the `_exitWithRepay` function is always set to `type(uint256).max`, as shown in Line 237 below. https://github.com/sherlock-audit/2025-06-notional-exponent/blob/main/notional-v4/src/routers/AbstractLendingRouter.sol#L237 ```solidity File: AbstractLendingRouter.sol 221: /// @dev Enters a position or migrates shares from a previous lending router 222: function _enterOrMigrate( 223: address onBehalf, 224: address vault, 225: address asset, 226: uint256 assetAmount, 227: bytes memory depositData, 228: address migrateFrom 229: ) internal returns (uint256 sharesReceived) { 230: if (migrateFrom != address(0)) { 231: // Allow the previous lending router to repay the debt from assets held here. 232: ERC20(asset).checkApprove(migrateFrom, assetAmount); 233: sharesReceived = ILendingRouter(migrateFrom).balanceOfCollateral(onBehalf, vault); 234: 235: // Must migrate the entire position 236: ILendingRouter(migrateFrom).exitPosition( 237: onBehalf, vault, address(this), sharesReceived, type(uint256).max, bytes("") 238: ); 239: } else { ``` Assume that Bob has supplied collateral, but no debt, and he wants to migrate from the previous lending router to a new lending router. Since `assetToRepay` is set to `type(uint256).max`, the `assetToRepay` will be overwritten to zero (0) in Line 193 below. In addition, since Bob does not have any de
M-18	Medium	1	Reducing liquidity in the hardcoded Curve sDAI/sUSDe pool leads to unnecessary slippage loss	Reducing liquidity in the hardcoded Curve sDAI/sUSDe pool leads to unnecessary slippage loss -- This issue has been acknowledged by the team but won't be fixed at this time. ### Summary - ### Root Cause - ### Internal Pre-conditions - ### External Pre-conditions - ### Attack Path Maker's Savings DAI (sDAI) is the old version of SKY's Savings USDS (sUSDS). The OG Maker DAI protocol has migrated to the new SKY protocol. sDAI is issued by old Maker DAI while sUSDS is issued by new SKY protocol. This part of the code, where sUSDe is swapped to sDAI and then swapped to the asset token, is taken from the old Notional code during the period when Maker had not migrated to SKY yet. In the past, the sDAI/sUSDe curve pool has had larger liquidity. However, eventually, the liquidity in the hardcoded Curve sDAI/sUSDe (0x167478921b907422F8E88B43C4Af2B8BEa278d3A) pool will decrease as users migrate over to the newer sUSDS since the newer SKY protocol is where the majority of the incentives are allocated at the moment. Users will be incentivized to move to sUSDS over time. The following is the on-chain liquidity data of the Curve sDAI/sUSDe pool, showing that the balance of sDAI steadily decreases over time, aligned with the points mentioned above. - 12 month ago (Apr-06-2024)(19600000) - 6.4 million sDAI - 6 month ago (Jan-11-2025)(Block - 21600000) - 6.2 million sDAI - 3 months ago (Apr-04-2025) 22196000 - 5.6 million sDAI - Today (Jul-13-2025) - 5.2 million sDAI If the liquidity is reduced or decreased to a lower level, the users are still forced to swap with this curve pool due to
M-19	Medium	4	Unable to deposit to Convex in Arbitrum	Unable to deposit to Convex in Arbitrum -- This issue has been acknowledged by the team but won't be fixed at this time. ### Summary - ### Root Cause - ### Internal Pre-conditions - ### External Pre-conditions - ### Attack Path Per the contest's README, Base and Arbitrum are in-scope for this contest. Sherlock's Judge has further confirmed this in the Discord channel. > Q: On what chains are the smart contracts going to be deployed? > Ethereum, in the future we will consider Base or Arbitrum It was found that the Curve LP token will be deposited to Convex via the `IConvexBooster(CONVEX_BOOSTER).deposit(CONVEX_POOL_ID, lpTokens, true)` interface/function. https://github.com/sherlock-audit/2025-06-notional-exponent/blob/main/notional-v4/src/single-sided-lp/CurveConvex2Token.sol#L291 ```solidity File: CurveConvex2Token.sol 291: function _stakeLpTokens(uint256 lpTokens) internal { 292: if (CONVEX_BOOSTER != address(0)) { 293: bool success = IConvexBooster(CONVEX_BOOSTER).deposit(CONVEX_POOL_ID, lpTokens, true); 294: require(success); 295: } else { 296: ICurveGauge(CURVE_GAUGE).deposit(lpTokens); 297: } 298: } ``` The following is that Booster contract address taken from the official documentation (https://docs.convexfinance.com/convexfinance/faq/contract-addresses): Ethereum - Booster(main deposit contract): [0xF403C135812408BFbE8713b5A23a04b3D48AAE31](https://etherscan.io/address/0xF403C135812408BFbE8713b5A23a04b3D48AAE31) ```python //deposit lp tokens and stake function deposit(uint256 _pid, uint256 _amount, bool _stake
